Periode,Anciennete,Montant_Mensuel,Support_Appels,Contrat,Churn
3,70,85.32,1.0,Mensuel,0
22,54,90.94,2.0,1 an,0
22,4,82.12,0.0,Mensuel,1
20,38,87.43,3.0,2 ans,0
9,62,84.04,,Mensuel,1
2,6,24.35,1.0,Mensuel,1
18,53,31.02,3.0,Mensuel,0
11,18,85.5,0.0,1 an,0
24,36,56.56,0.0,2 ans,0
17,63,53.63,,2 ans,0
13,35,41.4,1.0,Mensuel,1
24,3,110.12,1.0,Mensuel,1
20,2,126.05,1.0,Mensuel,0
12,53,86.73,2.0,1 an,0
1,67,114.54,,1 an,0
3,21,109.33,2.0,Mensuel,0
11,67,43.61,3.0,1 an,0
14,33,37.35,0.0,2 ans,0
1,5,41.16,0.0,Mensuel,1
4,38,30.01,0.0,Mensuel,1
17,70,83.73,2.0,Mensuel,1
19,18,52.04,1.0,Mensuel,1
1,69,111.29,2.0,Mensuel,0
13,47,85.58,1.0,1 an,0
2,29,,0.0,Mensuel,0
18,50,127.22,2.0,1 an,0
21,29,125.35,1.0,2 ans,0
21,7,106.37,2.0,2 ans,0
15,62,105.2,1.0,1 an,0
16,27,,2.0,Mensuel,1
23,41,,5.0,Mensuel,1
15,53,114.58,3.0,Mensuel,0
11,6,27.63,0.0,2 ans,0
19,52,81.31,2.0,2 ans,0
15,26,74.53,3.0,Mensuel,1
21,39,25.84,1.0,Mensuel,1
13,33,,0.0,Mensuel,1
21,56,24.11,3.0,Mensuel,1
2,14,49.62,,2 ans,0
1,8,25.35,2.0,Mensuel,1
3,30,62.86,0.0,Mensuel,0
14,9,107.0,1.0,Mensuel,0
18,18,87.4,3.0,Mensuel,1
6,47,89.28,3.0,Mensuel,1
4,59,23.45,0.0,2 ans,0
21,50,,,Mensuel,0
19,23,37.33,2.0,Mensuel,1
16,58,53.54,,Mensuel,1
12,29,75.11,2.0,Mensuel,1
11,13,,0.0,Mensuel,1
1,54,119.81,2.0,Mensuel,0
5,37,,1.0,Mensuel,0
22,27,101.42,1.0,Mensuel,1
9,47,75.3,2.0,2 ans,0
17,52,92.58,5.0,1 an,0
17,16,36.84,0.0,2 ans,0
8,9,48.35,3.0,Mensuel,1
5,37,,1.0,1 an,0
17,4,126.17,1.0,1 an,0
3,46,,2.0,Mensuel,1
12,32,46.21,2.0,Mensuel,0
22,16,46.87,2.0,Mensuel,1
18,43,73.55,1.0,1 an,0
19,27,45.69,3.0,Mensuel,1
2,28,85.22,3.0,Mensuel,1
5,16,27.96,1.0,2 ans,0
7,49,31.16,2.0,Mensuel,0
8,65,49.14,0.0,2 ans,0
5,44,99.44,0.0,2 ans,0
24,17,,5.0,1 an,1
4,60,67.96,3.0,2 ans,0
17,9,91.62,,Mensuel,1
15,21,104.87,1.0,1 an,0
15,3,53.8,2.0,1 an,0
6,61,95.12,0.0,1 an,0
8,4,,3.0,Mensuel,1
15,39,89.59,3.0,Mensuel,0
8,14,,3.0,Mensuel,1
17,16,120.5,3.0,Mensuel,1
1,44,118.21,0.0,1 an,0
2,58,97.84,0.0,2 ans,0
18,2,119.79,0.0,1 an,0
15,12,35.7,1.0,1 an,0
2,21,85.82,3.0,Mensuel,1
22,67,,3.0,Mensuel,1
1,5,,,Mensuel,1
23,13,79.2,6.0,Mensuel,1
18,29,101.16,3.0,Mensuel,1
24,24,101.36,3.0,Mensuel,1
23,4,117.18,2.0,Mensuel,1
8,39,78.24,2.0,1 an,1
19,44,121.45,,Mensuel,0
6,13,111.15,1.0,Mensuel,1
12,49,109.92,,Mensuel,0
6,5,43.89,1.0,1 an,0
12,52,76.64,2.0,1 an,0
21,19,101.76,,Mensuel,0
11,16,,0.0,Mensuel,1
3,14,21.35,4.0,2 ans,0
8,62,54.32,3.0,1 an,0
19,36,58.48,2.0,1 an,0
13,50,,3.0,Mensuel,0
14,15,,1.0,1 an,0
11,5,25.57,3.0,2 ans,0
8,3,57.65,,Mensuel,1
15,32,96.72,1.0,1 an,0
16,24,64.63,3.0,Mensuel,1
22,55,37.55,0.0,Mensuel,1
15,56,86.02,4.0,Mensuel,1
24,23,,5.0,Mensuel,1
20,31,127.95,1.0,2 ans,1
2,28,95.27,2.0,2 ans,0
10,48,123.26,2.0,Mensuel,1
10,45,40.15,4.0,2 ans,0
1,47,96.16,2.0,Mensuel,0
5,4,76.47,0.0,1 an,0
19,24,98.39,3.0,1 an,0
9,69,69.08,,Mensuel,0
4,25,41.78,0.0,1 an,0
7,13,25.21,2.0,1 an,0
7,15,106.54,,Mensuel,0
5,2,103.25,1.0,1 an,0
3,56,36.57,2.0,Mensuel,0
19,1,91.13,1.0,1 an,0
20,43,101.52,,Mensuel,0
12,29,,,Mensuel,0
15,7,54.87,2.0,1 an,0
23,63,,3.0,Mensuel,1
21,53,91.57,,Mensuel,1
1,59,92.02,2.0,1 an,0
23,67,93.36,3.0,1 an,0
2,65,,2.0,Mensuel,1
1,50,34.51,0.0,2 ans,0
10,38,116.65,0.0,1 an,0
18,50,52.17,2.0,Mensuel,1
2,32,104.11,2.0,2 ans,0
8,13,112.67,2.0,1 an,0
7,28,87.34,1.0,1 an,0
10,34,82.95,0.0,1 an,0
24,4,34.0,1.0,1 an,0
8,61,65.56,0.0,2 ans,0
6,65,82.93,2.0,1 an,0
3,30,28.43,3.0,2 ans,0
5,36,31.69,3.0,1 an,0
4,60,120.9,1.0,2 ans,0
14,33,56.23,2.0,2 ans,0
11,49,57.36,2.0,Mensuel,1
12,37,47.31,2.0,Mensuel,1
20,20,91.59,2.0,Mensuel,1
14,57,71.11,2.0,Mensuel,1
4,14,100.33,0.0,1 an,0
10,16,74.04,2.0,1 an,0
8,50,22.2,1.0,2 ans,0
20,51,73.91,3.0,Mensuel,1
8,68,26.3,3.0,1 an,0
4,51,,0.0,Mensuel,0
18,2,33.68,3.0,Mensuel,1
11,61,43.51,0.0,Mensuel,1
3,30,66.57,0.0,1 an,0
17,1,42.27,1.0,Mensuel,1
6,42,75.53,0.0,1 an,0
21,13,71.82,0.0,Mensuel,1
20,30,124.77,2.0,Mensuel,0
9,34,,2.0,Mensuel,1
14,6,82.06,0.0,Mensuel,1
14,61,97.24,1.0,2 ans,0
16,37,34.9,1.0,2 ans,0
2,69,,1.0,Mensuel,1
8,34,,1.0,Mensuel,0
5,43,100.47,0.0,1 an,0
17,58,121.41,1.0,1 an,0
2,16,92.46,,Mensuel,0
13,65,62.5,2.0,Mensuel,0
18,14,120.33,,Mensuel,0
23,71,46.6,4.0,Mensuel,1
7,46,80.41,0.0,Mensuel,0
1,37,,1.0,Mensuel,1
18,15,,1.0,1 an,1
1,41,111.65,1.0,1 an,0
2,40,28.62,1.0,Mensuel,0
24,70,,,Mensuel,0
21,60,43.92,2.0,Mensuel,1
17,35,104.72,1.0,1 an,0
21,28,97.9,1.0,2 ans,0
2,28,38.3,2.0,Mensuel,1
3,27,,0.0,2 ans,0
8,1,68.19,1.0,1 an,0
1,3,74.39,2.0,1 an,0
22,54,127.84,2.0,Mensuel,0
2,19,86.04,1.0,Mensuel,1
14,30,83.31,2.0,Mensuel,0
21,50,23.56,3.0,2 ans,0
18,44,,2.0,Mensuel,0
6,26,23.15,2.0,Mensuel,1
12,54,55.88,1.0,1 an,0
14,12,57.53,1.0,Mensuel,1
19,34,,,Mensuel,1
11,8,92.85,2.0,1 an,0
7,38,38.92,5.0,1 an,0
20,7,86.79,1.0,1 an,0
22,67,,3.0,Mensuel,0
12,47,40.34,3.0,1 an,0
1,18,85.91,2.0,2 ans,0
13,44,25.84,0.0,Mensuel,1
22,25,79.79,7.0,1 an,0
24,37,103.57,3.0,1 an,0
10,12,24.32,,Mensuel,1
4,36,54.06,2.0,Mensuel,0
14,8,113.89,,Mensuel,1
20,11,46.06,,Mensuel,1
23,42,,4.0,Mensuel,1
2,36,81.58,3.0,Mensuel,0
7,21,37.32,,1 an,0
12,5,98.67,,Mensuel,1
3,31,,1.0,Mensuel,0
22,66,34.05,3.0,Mensuel,1
3,51,115.94,3.0,Mensuel,1
16,5,73.71,3.0,2 ans,0
23,67,103.55,2.0,Mensuel,0
17,31,44.68,2.0,Mensuel,1
19,41,36.36,4.0,Mensuel,1
7,1,96.59,0.0,Mensuel,1
20,23,94.6,,Mensuel,1
11,56,49.47,1.0,1 an,0
2,24,95.04,,Mensuel,0
9,12,72.95,2.0,1 an,0
9,7,56.77,0.0,1 an,0
13,66,103.84,4.0,2 ans,0
7,58,83.81,1.0,1 an,0
12,4,74.11,0.0,Mensuel,1
11,66,101.54,1.0,1 an,0
8,59,76.75,2.0,2 ans,0
17,26,121.77,1.0,Mensuel,1
8,47,104.9,1.0,2 ans,0
19,19,60.19,3.0,2 ans,0
7,18,,3.0,Mensuel,1
21,51,125.8,2.0,1 an,0
9,15,,2.0,1 an,0
1,26,39.12,1.0,1 an,0
4,26,48.05,2.0,1 an,0
20,11,61.1,0.0,1 an,0
21,59,,3.0,Mensuel,1
6,48,115.19,0.0,1 an,0
15,62,106.34,4.0,Mensuel,1
14,38,50.26,,Mensuel,1
4,13,110.12,0.0,2 ans,0
11,20,24.3,3.0,1 an,0
17,26,,0.0,Mensuel,1
24,67,63.54,2.0,1 an,0
21,17,79.92,0.0,1 an,0
3,50,76.73,1.0,1 an,0
6,9,43.47,2.0,Mensuel,0
11,68,42.21,1.0,1 an,0
4,46,101.67,2.0,Mensuel,1
14,31,29.18,0.0,Mensuel,1
1,25,69.33,0.0,1 an,0
3,26,39.51,1.0,2 ans,0
2,17,52.18,2.0,Mensuel,1
8,43,49.18,2.0,2 ans,0
19,62,97.96,2.0,2 ans,0
5,18,66.74,1.0,Mensuel,0
24,54,54.94,3.0,Mensuel,1
7,41,105.83,0.0,1 an,0
2,55,28.7,2.0,2 ans,0
9,55,,4.0,Mensuel,1
18,3,48.14,4.0,1 an,1
3,2,112.77,0.0,1 an,0
2,65,20.65,1.0,1 an,0
21,12,82.25,,1 an,1
15,41,87.23,3.0,Mensuel,0
9,54,80.43,1.0,Mensuel,1
19,36,109.45,2.0,Mensuel,1
21,1,33.93,1.0,2 ans,0
9,1,63.7,1.0,2 ans,0
14,48,112.39,1.0,1 an,0
1,64,108.87,1.0,Mensuel,1
8,25,,1.0,1 an,0
15,39,80.41,2.0,Mensuel,0
5,67,98.07,2.0,Mensuel,1
24,59,,2.0,Mensuel,1
24,39,119.69,2.0,1 an,0
7,47,107.11,1.0,Mensuel,1
10,69,63.85,1.0,1 an,0
5,57,86.45,1.0,2 ans,0
13,30,71.89,1.0,1 an,0
3,50,32.07,2.0,Mensuel,0
10,24,106.17,2.0,2 ans,0
14,66,84.71,1.0,1 an,0
15,7,,2.0,Mensuel,1
15,17,93.02,3.0,1 an,0
6,25,49.36,1.0,2 ans,0
20,15,,4.0,Mensuel,1
17,43,86.27,,Mensuel,1
19,51,,2.0,Mensuel,0
12,64,75.16,2.0,Mensuel,1
22,36,22.44,3.0,1 an,0
10,45,80.73,,Mensuel,0
20,43,22.37,,Mensuel,1
5,1,114.6,,Mensuel,1
6,51,47.75,0.0,Mensuel,1
13,2,112.69,1.0,Mensuel,1
14,39,22.41,0.0,1 an,0
18,71,31.92,1.0,Mensuel,1
8,56,67.12,0.0,Mensuel,0
21,36,104.2,1.0,1 an,0
8,23,117.73,0.0,2 ans,0
13,60,75.87,1.0,Mensuel,1
23,61,60.86,0.0,Mensuel,1
13,27,25.73,1.0,Mensuel,0
17,8,,2.0,Mensuel,1
22,42,,2.0,Mensuel,1
24,46,122.0,3.0,2 ans,0
12,67,71.26,3.0,1 an,0
11,64,100.74,,Mensuel,1
5,17,106.64,0.0,2 ans,0
13,18,31.38,4.0,Mensuel,1
23,71,,6.0,Mensuel,1
12,24,,2.0,Mensuel,1
9,33,64.62,2.0,Mensuel,0
3,22,77.18,1.0,2 ans,0
10,28,111.51,3.0,Mensuel,0
6,41,44.2,2.0,1 an,0
24,21,120.4,4.0,Mensuel,1
13,30,62.82,2.0,2 ans,0
4,26,80.34,1.0,1 an,0
2,8,53.03,3.0,1 an,0
21,56,79.03,1.0,Mensuel,1
23,64,27.31,0.0,2 ans,0
19,35,28.6,2.0,Mensuel,1
3,15,62.01,2.0,Mensuel,0
3,46,53.96,2.0,2 ans,0
5,38,83.0,1.0,Mensuel,0
19,40,25.65,,Mensuel,0
19,43,39.64,4.0,Mensuel,1
21,51,44.52,2.0,Mensuel,0
3,3,64.61,2.0,1 an,0
4,8,,,Mensuel,0
22,7,36.85,5.0,Mensuel,1
23,11,87.39,3.0,Mensuel,1
18,69,101.36,3.0,Mensuel,0
3,52,89.3,0.0,2 ans,0
2,48,47.83,3.0,1 an,0
2,50,105.9,1.0,1 an,0
17,3,,3.0,Mensuel,0
21,16,88.55,,1 an,0
16,57,43.98,2.0,Mensuel,1
7,33,45.37,2.0,Mensuel,0
19,37,72.76,1.0,1 an,0
2,54,43.97,0.0,1 an,0
20,6,96.14,3.0,1 an,0
22,57,55.5,0.0,2 ans,0
18,49,37.79,1.0,1 an,0
22,29,38.37,4.0,Mensuel,1
15,36,34.71,,Mensuel,1
12,6,67.03,1.0,Mensuel,1
8,15,20.92,1.0,1 an,0
23,18,81.34,1.0,2 ans,0
17,63,53.3,0.0,2 ans,0
5,9,,0.0,Mensuel,0
23,21,124.4,1.0,1 an,0
2,10,107.37,2.0,1 an,0
15,21,82.37,2.0,1 an,0
5,1,62.88,1.0,1 an,0
16,20,,,Mensuel,1
10,52,116.71,2.0,Mensuel,0
11,55,71.95,1.0,2 ans,0
17,27,,2.0,Mensuel,0
19,51,104.17,1.0,Mensuel,1
10,44,21.87,2.0,Mensuel,1
24,65,106.11,,Mensuel,0
12,58,29.85,2.0,2 ans,0
4,17,31.06,2.0,Mensuel,0
1,42,98.17,2.0,Mensuel,0
5,56,90.5,1.0,2 ans,0
17,22,,,Mensuel,1
13,41,107.38,,Mensuel,1
9,29,108.79,1.0,Mensuel,1
12,22,68.9,1.0,Mensuel,1
21,15,,,Mensuel,1
14,3,58.91,1.0,Mensuel,1
2,54,37.31,0.0,Mensuel,1
2,59,105.05,,1 an,0
12,47,64.5,0.0,2 ans,0
10,18,,3.0,2 ans,0
21,2,28.39,4.0,Mensuel,1
14,45,32.86,5.0,Mensuel,1
19,15,25.91,2.0,2 ans,0
15,39,85.08,,1 an,0
9,69,106.78,1.0,1 an,0
16,1,64.2,1.0,Mensuel,1
15,41,30.84,1.0,Mensuel,1
18,71,61.59,1.0,Mensuel,0
5,24,55.76,1.0,1 an,0
16,58,89.85,3.0,Mensuel,1
7,59,87.44,2.0,2 ans,0
19,35,32.67,2.0,Mensuel,0
20,22,,2.0,Mensuel,1
15,49,89.38,2.0,Mensuel,0
23,44,50.28,1.0,1 an,0
13,34,63.88,2.0,1 an,0
1,14,81.37,0.0,Mensuel,1
15,53,63.96,1.0,1 an,0
19,16,24.89,2.0,1 an,0
3,10,42.63,2.0,2 ans,0
3,5,98.46,0.0,Mensuel,0
7,32,46.02,1.0,2 ans,0
21,9,110.62,4.0,Mensuel,1
13,24,,0.0,Mensuel,1
24,18,74.02,2.0,Mensuel,1
21,33,105.49,1.0,Mensuel,1
14,56,61.63,3.0,Mensuel,1
17,32,46.9,,Mensuel,1
8,40,,1.0,1 an,0
3,11,87.95,1.0,Mensuel,1
10,9,69.62,,2 ans,0
15,70,107.08,0.0,Mensuel,1
5,45,66.91,0.0,1 an,0
6,2,62.82,1.0,2 ans,0
1,41,49.89,1.0,2 ans,0
18,1,42.9,1.0,1 an,0
22,6,112.45,2.0,1 an,0
20,27,31.96,1.0,Mensuel,0
10,47,114.53,,Mensuel,1
15,45,24.07,0.0,Mensuel,1
24,57,79.45,1.0,Mensuel,1
15,13,27.41,3.0,Mensuel,1
8,14,100.94,1.0,Mensuel,0
9,38,42.58,2.0,2 ans,0
18,62,82.25,2.0,2 ans,0
11,52,116.5,0.0,2 ans,0
21,48,92.31,0.0,1 an,0
21,7,41.12,1.0,Mensuel,1
1,63,99.67,,Mensuel,1
18,70,68.89,1.0,1 an,0
9,42,22.06,0.0,1 an,0
13,24,72.26,1.0,Mensuel,0
7,48,103.89,1.0,1 an,0
9,46,65.19,0.0,1 an,0
8,66,98.76,2.0,Mensuel,0
2,8,90.95,,Mensuel,1
19,37,70.83,3.0,Mensuel,1
4,51,53.01,3.0,1 an,0
10,25,96.28,5.0,2 ans,1
5,60,57.88,1.0,1 an,0
4,5,37.49,3.0,1 an,0
9,8,53.9,1.0,2 ans,0
23,57,117.98,3.0,Mensuel,1
23,9,,,Mensuel,1
10,30,,2.0,Mensuel,0
13,20,35.08,,1 an,0
24,49,28.07,3.0,Mensuel,0
6,1,120.23,0.0,2 ans,1
23,26,80.73,3.0,2 ans,0
3,71,93.77,0.0,Mensuel,1
6,27,99.41,0.0,Mensuel,0
9,43,,2.0,Mensuel,1
1,71,,2.0,2 ans,0
20,44,125.74,0.0,Mensuel,1
21,54,102.37,2.0,Mensuel,0
10,69,94.74,0.0,2 ans,0
21,44,,3.0,Mensuel,1
19,60,112.28,0.0,Mensuel,0
20,37,31.27,3.0,Mensuel,1
20,58,102.81,2.0,Mensuel,0
14,46,59.38,2.0,Mensuel,1
3,25,77.26,0.0,Mensuel,1
23,40,119.75,0.0,Mensuel,1
15,24,85.4,2.0,2 ans,0
22,29,24.62,1.0,Mensuel,1
24,21,101.49,1.0,2 ans,0
5,35,,1.0,1 an,0
10,25,87.5,0.0,1 an,0
5,45,107.99,0.0,Mensuel,0
2,27,102.98,2.0,2 ans,0
24,35,,6.0,Mensuel,1
23,10,,2.0,Mensuel,1
23,28,73.86,,Mensuel,0
22,26,114.37,3.0,Mensuel,1
16,69,,4.0,2 ans,0
13,32,36.49,2.0,2 ans,0
24,2,,3.0,1 an,0
14,22,57.77,1.0,Mensuel,1
16,52,103.36,1.0,2 ans,0
6,12,109.84,5.0,1 an,1
18,12,83.79,1.0,Mensuel,0
20,27,33.91,1.0,Mensuel,1
17,26,53.88,2.0,1 an,0
12,35,110.76,1.0,Mensuel,1
